Hex	Decimal	Name
U+0004B5	1205	CYRILLIC SMALL LIGATURE TE TSE
U+0004B7	1207	CYRILLIC SMALL LETTER CHE WITH DESCENDER
U+0004B9	1209	CYRILLIC SMALL LETTER CHE WITH VERTICAL STROKE
U+0004BB	1211	CYRILLIC SMALL LETTER SHHA
U+0004BD	1213	CYRILLIC SMALL LETTER ABKHASIAN CHE
U+0004BF	1215	CYRILLIC SMALL LETTER ABKHASIAN CHE WITH DESCENDER
U+0004C2	1218	CYRILLIC SMALL LETTER ZHE WITH BREVE
U+0004C4	1220	CYRILLIC SMALL LETTER KA WITH HOOK
U+0004C6	1222	CYRILLIC SMALL LETTER EL WITH TAIL
U+0004C8	1224	CYRILLIC SMALL LETTER EN WITH HOOK
U+0004CA	1226	CYRILLIC SMALL LETTER EN WITH TAIL
U+0004CC	1228	CYRILLIC SMALL LETTER KHAKASSIAN CHE
U+0004CE	1230	CYRILLIC SMALL LETTER EM WITH TAIL
U+0004CF	1231	CYRILLIC SMALL LETTER PALOCHKA
U+0004D1	1233	CYRILLIC SMALL LETTER A WITH BREVE
U+0004D3	1235	CYRILLIC SMALL LETTER A WITH DIAERESIS
U+0004D5	1237	CYRILLIC SMALL LIGATURE A IE
U+0004D7	1239	CYRILLIC SMALL LETTER IE WITH BREVE
U+0004D9	1241	CYRILLIC SMALL LETTER SCHWA
U+0004DB	1243	CYRILLIC SMALL LETTER SCHWA WITH DIAERESIS
U+0004DD	1245	CYRILLIC SMALL LETTER ZHE WITH DIAERESIS
U+0004DF	1247	CYRILLIC SMALL LETTER ZE WITH DIAERESIS
U+0004E1	1249	CYRILLIC SMALL LETTER ABKHASIAN DZE
U+0004E3	1251	CYRILLIC SMALL LETTER I WITH MACRON
U+0004E5	1253	CYRILLIC SMALL LETTER I WITH DIAERESIS
U+0004E7	1255	CYRILLIC SMALL LETTER O WITH DIAERESIS
U+0004E9	1257	CYRILLIC SMALL LETTER BARRED O
U+0004EB	1259	CYRILLIC SMALL LETTER BARRED O WITH DIAERESIS
U+0004ED	1261	CYRILLIC SMALL LETTER E WITH DIAERESIS
U+0004EF	1263	CYRILLIC SMALL LETTER U WITH MACRON
U+0004F1	1265	CYRILLIC SMALL LETTER U WITH DIAERESIS
U+0004F3	1267	CYRILLIC SMALL LETTER U WITH DOUBLE ACUTE
U+0004F5	1269	CYRILLIC SMALL LETTER CHE WITH DIAERESIS
U+0004F7	1271	CYRILLIC SMALL LETTER GHE WITH DESCENDER
U+0004F9	1273	CYRILLIC SMALL LETTER YERU WITH DIAERESIS
U+0004FB	1275	CYRILLIC SMALL LETTER GHE WITH STROKE AND HOOK
U+0004FD	1277	CYRILLIC SMALL LETTER HA WITH HOOK
U+0004FF	1279	CYRILLIC SMALL LETTER HA WITH STROKE
U+000501	1281	CYRILLIC SMALL LETTER KOMI DE
U+000503	1283	CYRILLIC SMALL LETTER KOMI DJE
U+000505	1285	CYRILLIC SMALL LETTER KOMI ZJE
U+000507	1287	CYRILLIC SMALL LETTER KOMI DZJE
U+000509	1289	CYRILLIC SMALL LETTER KOMI LJE
U+00050B	1291	CYRILLIC SMALL LETTER KOMI NJE
U+00050D	1293	CYRILLIC SMALL LETTER KOMI SJE
U+00050F	1295	CYRILLIC SMALL LETTER KOMI TJE
U+000511	1297	CYRILLIC SMALL LETTER REVERSED ZE
U+000513	1299	CYRILLIC SMALL LETTER EL WITH HOOK
U+000515	1301	CYRILLIC SMALL LETTER LHA
U+000517	1303	CYRILLIC SMALL LETTER RHA
U+000519	1305	CYRILLIC SMALL LETTER YAE
U+00051B	1307	CYRILLIC SMALL LETTER QA
U+00051D	1309	CYRILLIC SMALL LETTER WE
U+00051F	1311	CYRILLIC SMALL LETTER ALEUT KA
U+000521	1313	CYRILLIC SMALL LETTER EL WITH MIDDLE HOOK
U+000523	1315	CYRILLIC SMALL LETTER EN WITH MIDDLE HOOK
U+000525	1317	CYRILLIC SMALL LETTER PE WITH DESCENDER
U+000527	1319	CYRILLIC SMALL LETTER SHHA WITH DESCENDER
U+000529	1321	CYRILLIC SMALL LETTER EN WITH LEFT HOOK
U+00052B	1323	CYRILLIC SMALL LETTER DZZHE
U+00052D	1325	CYRILLIC SMALL LETTER DCHE
U+00052F	1327	CYRILLIC SMALL LETTER EL WITH DESCENDER
U+000560	1376	ARMENIAN SMALL LETTER TURNED AYB
U+000561	1377	ARMENIAN SMALL LETTER AYB
U+000562	1378	ARMENIAN SMALL LETTER BEN
U+000563	1379	ARMENIAN SMALL LETTER GIM
U+000564	1380	ARMENIAN SMALL LETTER DA
U+000565	1381	ARMENIAN SMALL LETTER ECH
U+000566	1382	ARMENIAN SMALL LETTER ZA
U+000567	1383	ARMENIAN SMALL LETTER EH
U+000568	1384	ARMENIAN SMALL LETTER ET
U+000569	1385	ARMENIAN SMALL LETTER TO
U+00056A	1386	ARMENIAN SMALL LETTER ZHE
U+00056B	1387	ARMENIAN SMALL LETTER INI
U+00056C	1388	ARMENIAN SMALL LETTER LIWN
U+00056D	1389	ARMENIAN SMALL LETTER XEH
U+00056E	1390	ARMENIAN SMALL LETTER CA
U+00056F	1391	ARMENIAN SMALL LETTER KEN
U+000570	1392	ARMENIAN SMALL LETTER HO
U+000571	1393	ARMENIAN SMALL LETTER JA
U+000572	1394	ARMENIAN SMALL LETTER GHAD
U+000573	1395	ARMENIAN SMALL LETTER CHEH
U+000574	1396	ARMENIAN SMALL LETTER MEN
U+000575	1397	ARMENIAN SMALL LETTER YI
U+000576	1398	ARMENIAN SMALL LETTER NOW
U+000577	1399	ARMENIAN SMALL LETTER SHA
U+000578	1400	ARMENIAN SMALL LETTER VO
U+000579	1401	ARMENIAN SMALL LETTER CHA
U+00057A	1402	ARMENIAN SMALL LETTER PEH
U+00057B	1403	ARMENIAN SMALL LETTER JHEH
U+00057C	1404	ARMENIAN SMALL LETTER RA
U+00057D	1405	ARMENIAN SMALL LETTER SEH
U+00057E	1406	ARMENIAN SMALL LETTER VEW
U+00057F	1407	ARMENIAN SMALL LETTER TIWN
U+000580	1408	ARMENIAN SMALL LETTER REH
U+000581	1409	ARMENIAN SMALL LETTER CO
U+000582	1410	ARMENIAN SMALL LETTER YIWN
U+000583	1411	ARMENIAN SMALL LETTER PIWR
U+000584	1412	ARMENIAN SMALL LETTER KEH
U+000585	1413	ARMENIAN SMALL LETTER OH
U+000586	1414	ARMENIAN SMALL LETTER FEH
U+000587	1415	ARMENIAN SMALL LIGATURE ECH YIWN
U+000588	1416	ARMENIAN SMALL LETTER YI WITH STROKE
U+0010D0	4304	GEORGIAN LETTER AN
U+0010D1	4305	GEORGIAN LETTER BAN
U+0010D2	4306	GEORGIAN LETTER GAN
U+0010D3	4307	GEORGIAN LETTER DON
U+0010D4	4308	GEORGIAN LETTER EN
U+0010D5	4309	GEORGIAN LETTER VIN
U+0010D6	4310	GEORGIAN LETTER ZEN
U+0010D7	4311	GEORGIAN LETTER TAN
U+0010D8	4312	GEORGIAN LETTER IN
U+0010D9	4313	GEORGIAN LETTER KAN
U+0010DA	4314	GEORGIAN LETTER LAS
U+0010DB	4315	GEORGIAN LETTER MAN
U+0010DC	4316	GEORGIAN LETTER NAR
U+0010DD	4317	GEORGIAN LETTER ON
U+0010DE	4318	GEORGIAN LETTER PAR
U+0010DF	4319	GEORGIAN LETTER ZHAR
U+0010E0	4320	GEORGIAN LETTER RAE
U+0010E1	4321	GEORGIAN LETTER SAN
U+0010E2	4322	GEORGIAN LETTER TAR
U+0010E3	4323	GEORGIAN LETTER UN
U+0010E4	4324	GEORGIAN LETTER PHAR
U+0010E5	4325	GEORGIAN LETTER KHAR
U+0010E6	4326	GEORGIAN LETTER GHAN
U+0010E7	4327	GEORGIAN LETTER QAR
U+0010E8	4328	GEORGIAN LETTER SHIN
U+0010E9	4329	GEORGIAN LETTER CHIN
U+0010EA	4330	GEORGIAN LETTER CAN
U+0010EB	4331	GEORGIAN LETTER JIL
U+0010EC	4332	GEORGIAN LETTER CIL
U+0010ED	4333	GEORGIAN LETTER CHAR
U+0010EE	4334	GEORGIAN LETTER XAN
U+0010EF	4335	GEORGIAN LETTER JHAN
U+0010F0	4336	GEORGIAN LETTER HAE
U+0010F1	4337	GEORGIAN LETTER HE
U+0010F2	4338	GEORGIAN LETTER HIE
U+0010F3	4339	GEORGIAN LETTER WE
U+0010F4	4340	GEORGIAN LETTER HAR
U+0010F5	4341	GEORGIAN LETTER HOE
U+0010F6	4342	GEORGIAN LETTER FI
U+0010F7	4343	GEORGIAN LETTER YN
U+0010F8	4344	GEORGIAN LETTER ELIFI
U+0010F9	4345	GEORGIAN LETTER TURNED GAN
U+0010FA	4346	GEORGIAN LETTER AIN
U+0010FD	4349	GEORGIAN LETTER AEN
U+0010FE	4350	GEORGIAN LETTER HARD SIGN
U+0010FF	4351	GEORGIAN LETTER LABIAL SIGN
U+0013F8	5112	CHEROKEE SMALL LETTER YE
U+0013F9	5113	CHEROKEE SMALL LETTER YI
U+0013FA	5114	CHEROKEE SMALL LETTER YO
U+0013FB	5115	CHEROKEE SMALL LETTER YU
U+0013FC	5116	CHEROKEE SMALL LETTER YV
U+0013FD	5117	CHEROKEE SMALL LETTER MV
U+001C80	7296	CYRILLIC SMALL LETTER ROUNDED VE
U+001C81	7297	CYRILLIC SMALL LETTER LONG-LEGGED DE
U+001C82	7298	CYRILLIC SMALL LETTER NARROW O
U+001C83	7299	CYRILLIC SMALL LETTER WIDE ES
U+001C84	7300	CYRILLIC SMALL LETTER TALL TE
U+001C85	7301	CYRILLIC SMALL LETTER THREE-LEGGED TE
U+001C86	7302	CYRILLIC SMALL LETTER TALL HARD SIGN
U+001C87	7303	CYRILLIC SMALL LETTER TALL YAT
U+001C88	7304	CYRILLIC SMALL LETTER UNBLENDED UK
U+001D00	7424	LATIN LETTER SMALL CAPITAL A
U+001D01	7425	LATIN LETTER SMALL CAPITAL AE
U+001D02	7426	LATIN SMALL LETTER TURNED AE
U+001D03	7427	LATIN LETTER SMALL CAPITAL BARRED B
U+001D04	7428	LATIN LETTER SMALL CAPITAL C
U+001D05	7429	LATIN LETTER SMALL CAPITAL D
U+001D06	7430	LATIN LETTER SMALL CAPITAL ETH
U+001D07	7431	LATIN LETTER SMALL CAPITAL E
U+001D08	7432	LATIN SMALL LETTER TURNED OPEN E
U+001D09	7433	LATIN SMALL LETTER TURNED I
U+001D0A	7434	LATIN LETTER SMALL CAPITAL J
U+001D0B	7435	LATIN LETTER SMALL CAPITAL K
U+001D0C	7436	LATIN LETTER SMALL CAPITAL L WITH STROKE
U+001D0D	7437	LATIN LETTER SMALL CAPITAL M
U+001D0E	7438	LATIN LETTER SMALL CAPITAL REVERSED N
U+001D0F	7439	LATIN LETTER SMALL CAPITAL O
U+001D10	7440	LATIN LETTER SMALL CAPITAL OPEN O
U+001D11	7441	LATIN SMALL LETTER SIDEWAYS O
U+001D12	7442	LATIN SMALL LETTER SIDEWAYS OPEN O
U+001D13	7443	LATIN SMALL LETTER SIDEWAYS O WITH STROKE
U+001D14	7444	LATIN SMALL LETTER TURNED OE
U+001D15	7445	LATIN LETTER SMALL CAPITAL OU
U+001D16	7446	LATIN SMALL LETTER TOP HALF O
U+001D17	7447	LATIN SMALL LETTER BOTTOM HALF O
U+001D18	7448	LATIN LETTER SMALL CAPITAL P
U+001D19	7449	LATIN LETTER SMALL CAPITAL REVERSED R
U+001D1A	7450	LATIN LETTER SMALL CAPITAL TURNED R
U+001D1B	7451	LATIN LETTER SMALL CAPITAL T
U+001D1C	7452	LATIN LETTER SMALL CAPITAL U
U+001D1D	7453	LATIN SMALL LETTER SIDEWAYS U
U+001D1E	7454	LATIN SMALL LETTER SIDEWAYS DIAERESIZED U
U+001D1F	7455	LATIN SMALL LETTER SIDEWAYS TURNED M
U+001D20	7456	LATIN LETTER SMALL CAPITAL V
U+001D21	7457	LATIN LETTER SMALL CAPITAL W
U+001D22	7458	LATIN LETTER SMALL CAPITAL Z
U+001D23	7459	LATIN LETTER SMALL CAPITAL EZH
U+001D24	7460	LATIN LETTER VOICED LARYNGEAL SPIRANT
U+001D25	7461	LATIN LETTER AIN
U+001D26	7462	GREEK LETTER SMALL CAPITAL GAMMA
U+001D27	7463	GREEK LETTER SMALL CAPITAL LAMDA
U+001D28	7464	GREEK LETTER SMALL CAPITAL PI
U+001D29	7465	GREEK LETTER SMALL CAPITAL RHO
U+001D2A	7466	GREEK LETTER SMALL CAPITAL PSI
U+001D2B	7467	CYRILLIC LETTER SMALL CAPITAL EL
U+001D6B	7531	LATIN SMALL LETTER UE
U+001D6C	7532	LATIN SMALL LETTER B WITH MIDDLE TILDE
U+001D6D	7533	LATIN SMALL LETTER D WITH MIDDLE TILDE
U+001D6E	7534	LATIN SMALL LETTER F WITH MIDDLE TILDE
U+001D6F	7535	LATIN SMALL LETTER M WITH MIDDLE TILDE
U+001D70	7536	LATIN SMALL LETTER N WITH MIDDLE TILDE
U+001D71	7537	LATIN SMALL LETTER P WITH MIDDLE TILDE
U+001D72	7538	LATIN SMALL LETTER R WITH MIDDLE TILDE
U+001D73	7539	LATIN SMALL LETTER R WITH FISHHOOK AND MIDDLE TILDE
U+001D74	7540	LATIN SMALL LETTER S WITH MIDDLE TILDE
U+001D75	7541	LATIN SMALL LETTER T WITH MIDDLE TILDE
U+001D76	7542	LATIN SMALL LETTER Z WITH MIDDLE TILDE
U+001D77	7543	LATIN SMALL LETTER TURNED G
U+001D79	7545	LATIN SMALL LETTER INSULAR G
U+001D7A	7546	LATIN SMALL LETTER TH WITH STRIKETHROUGH
U+001D7B	7547	LATIN SMALL CAPITAL LETTER I WITH STROKE
U+001D7C	7548	LATIN SMALL LETTER IOTA WITH STROKE
U+001D7D	7549	LATIN SMALL LETTER P WITH STROKE
U+001D7E	7550	LATIN SMALL CAPITAL LETTER U WITH STROKE
U+001D7F	7551	LATIN SMALL LETTER UPSILON WITH STROKE
U+001D80	7552	LATIN SMALL LETTER B WITH PALATAL HOOK
U+001D81	7553	LATIN SMALL LETTER D WITH PALATAL HOOK
U+001D82	7554	LATIN SMALL LETTER F WITH PALATAL HOOK
U+001D83	7555	LATIN SMALL LETTER G WITH PALATAL HOOK
U+001D84	7556	LATIN SMALL LETTER K WITH PALATAL HOOK
U+001D85	7557	LATIN SMALL LETTER L WITH PALATAL HOOK
U+001D86	7558	LATIN SMALL LETTER M WITH PALATAL HOOK
U+001D87	7559	LATIN SMALL LETTER N WITH PALATAL HOOK
U+001D88	7560	LATIN SMALL LETTER P WITH PALATAL HOOK
U+001D89	7561	LATIN SMALL LETTER R WITH PALATAL HOOK
U+001D8A	7562	LATIN SMALL LETTER S WITH PALATAL HOOK
U+001D8B	7563	LATIN SMALL LETTER ESH WITH PALATAL HOOK
U+001D8C	7564	LATIN SMALL LETTER V WITH PALATAL HOOK
U+001D8D	7565	LATIN SMALL LETTER X WITH PALATAL HOOK
U+001D8E	7566	LATIN SMALL LETTER Z WITH PALATAL HOOK
U+001D8F	7567	LATIN SMALL LETTER A WITH RETROFLEX HOOK
U+001D90	7568	LATIN SMALL LETTER ALPHA WITH RETROFLEX HOOK
U+001D91	7569	LATIN SMALL LETTER D WITH HOOK AND TAIL
U+001D92	7570	LATIN SMALL LETTER E WITH RETROFLEX HOOK
U+001D93	7571	LATIN SMALL LETTER OPEN E WITH RETROFLEX HOOK
U+001D94	7572	LATIN SMALL LETTER REVERSED OPEN E WITH RETROFLEX HOOK
U+001D95	7573	LATIN SMALL LETTER SCHWA WITH RETROFLEX HOOK
U+001D96	7574	LATIN SMALL LETTER I WITH RETROFLEX HOOK
U+001D97	7575	LATIN SMALL LETTER OPEN O WITH RETROFLEX HOOK
U+001D98	7576	LATIN SMALL LETTER ESH WITH RETROFLEX HOOK
U+001D99	7577	LATIN SMALL LETTER U WITH RETROFLEX HOOK
U+001D9A	7578	LATIN SMALL LETTER EZH WITH RETROFLEX HOOK
U+001E01	7681	LATIN SMALL LETTER A WITH RING BELOW
U+001E03	7683	LATIN SMALL LETTER B WITH DOT ABOVE
U+001E05	7685	LATIN SMALL LETTER B WITH DOT BELOW
U+001E07	7687	LATIN SMALL LETTER B WITH LINE BELOW
U+001E09	7689	LATIN SMALL LETTER C WITH CEDILLA AND ACUTE
U+001E0B	7691	LATIN SMALL LETTER D WITH DOT ABOVE
U+001E0D	7693	LATIN SMALL LETTER D WITH DOT BELOW
U+001E0F	7695	LATIN SMALL LETTER D WITH LINE BELOW
U+001E11	7697	LATIN SMALL LETTER D WITH CEDILLA
U+001E13	7699	LATIN SMALL LETTER D WITH CIRCUMFLEX BELOW
U+001E15	7701	LATIN SMALL LETTER E WITH MACRON AND GRAVE
U+001E17	7703	LATIN SMALL LETTER E WITH MACRON AND ACUTE
U+001E19	7705	LATIN SMALL LETTER E WITH CIRCUMFLEX BELOW
U+001E1B	7707	LATIN SMALL LETTER E WITH TILDE BELOW
U+001E1D	7709	LATIN SMALL LETTER E WITH CEDILLA AND BREVE
U+001E1F	7711	LATIN SMALL LETTER F WITH DOT ABOVE
U+001E21	7713	LATIN SMALL LETTER G WITH MACRON
U+001E23	7715	LATIN SMALL LETTER H WITH DOT ABOVE
U+001E25	7717	LATIN SMALL LETTER H WITH DOT BELOW
U+001E27	7719	LATIN SMALL LETTER H WITH DIAERESIS
U+001E29	7721	LATIN SMALL LETTER H WITH CEDILLA
U+001E2B	7723	LATIN SMALL LETTER H WITH BREVE BELOW
U+001E2D	7725	LATIN SMALL LETTER I WITH TILDE BELOW
U+001E2F	7727	LATIN SMALL LETTER I WITH DIAERESIS AND ACUTE
U+001E31	7729	LATIN SMALL LETTER K WITH ACUTE
U+001E33	7731	LATIN SMALL LETTER K WITH DOT BELOW
U+001E35	7733	LATIN SMALL LETTER K WITH LINE BELOW
U+001E37	7735	LATIN SMALL LETTER L WITH DOT BELOW
U+001E39	7737	LATIN SMALL LETTER L WITH DOT BELOW AND MACRON
U+001E3B	7739	LATIN SMALL LETTER L WITH LINE BELOW
U+001E3D	7741	LATIN SMALL LETTER L WITH CIRCUMFLEX BELOW
U+001E3F	7743	LATIN SMALL LETTER M WITH ACUTE
U+001E41	7745	LATIN SMALL LETTER M WITH DOT ABOVE
U+001E43	7747	LATIN SMALL LETTER M WITH DOT BELOW
U+001E45	7749	LATIN SMALL LETTER N WITH DOT ABOVE
U+001E47	7751	LATIN SMALL LETTER N WITH DOT BELOW
U+001E49	7753	LATIN SMALL LETTER N WITH LINE BELOW
U+001E4B	7755	LATIN SMALL LETTER N WITH CIRCUMFLEX BELOW
U+001E4D	7757	LATIN SMALL LETTER O WITH TILDE AND ACUTE
U+001E4F	7759	LATIN SMALL LETTER O WITH TILDE AND DIAERESIS
U+001E51	7761	LATIN SMALL LETTER O WITH MACRON AND GRAVE
U+001E53	7763	LATIN SMALL LETTER O WITH MACRON AND ACUTE
U+001E55	7765	LATIN SMALL LETTER P WITH ACUTE
U+001E57	7767	LATIN SMALL LETTER P WITH DOT ABOVE
U+001E59	7769	LATIN SMALL LETTER R WITH DOT ABOVE
U+001E5B	7771	LATIN SMALL LETTER R WITH DOT BELOW
U+001E5D	7773	LATIN SMALL LETTER R WITH DOT BELOW AND MACRON
U+001E5F	7775	LATIN SMALL LETTER R WITH LINE BELOW
U+001E61	7777	LATIN SMALL LETTER S WITH DOT ABOVE
U+001E63	7779	LATIN SMALL LETTER S WITH DOT BELOW
U+001E65	7781	LATIN SMALL LETTER S WITH ACUTE AND DOT ABOVE
U+001E67	7783	LATIN SMALL LETTER S WITH CARON AND DOT ABOVE
U+001E69	7785	LATIN SMALL LETTER S WITH DOT BELOW AND DOT ABOVE
U+001E6B	7787	LATIN SMALL LETTER T WITH DOT ABOVE
U+001E6D	7789	LATIN SMALL LETTER T WITH DOT BELOW
U+001E6F	7791	LATIN SMALL LETTER T WITH LINE BELOW
U+001E71	7793	LATIN SMALL LETTER T WITH CIRCUMFLEX BELOW
U+001E73	7795	LATIN SMALL LETTER U WITH DIAERESIS BELOW
U+001E75	7797	LATIN SMALL LETTER U WITH TILDE BELOW
U+001E77	7799	LATIN SMALL LETTER U WITH CIRCUMFLEX BELOW
U+001E79	7801	LATIN SMALL LETTER U WITH TILDE AND ACUTE
U+001E7B	7803	LATIN SMALL LETTER U WITH MACRON AND DIAERESIS
U+001E7D	7805	LATIN SMALL LETTER V WITH TILDE
U+001E7F	7807	LATIN SMALL LETTER V WITH DOT BELOW
U+001E81	7809	LATIN SMALL LETTER W WITH GRAVE
U+001E83	7811	LATIN SMALL LETTER W WITH ACUTE
U+001E85	7813	LATIN SMALL LETTER W WITH DIAERESIS
U+001E87	7815	LATIN SMALL LETTER W WITH DOT ABOVE
U+001E89	7817	LATIN SMALL LETTER W WITH DOT BELOW
U+001E8B	7819	LATIN SMALL LETTER X WITH DOT ABOVE
U+001E8D	7821	LATIN SMALL LETTER X WITH DIAERESIS
U+001E8F	7823	LATIN SMALL LETTER Y WITH DOT ABOVE
U+001E91	7825	LATIN SMALL LETTER Z WITH CIRCUMFLEX
U+001E93	7827	LATIN SMALL LETTER Z WITH DOT BELOW
U+001E95	7829	LATIN SMALL LETTER Z WITH LINE BELOW
U+001E96	7830	LATIN SMALL LETTER H WITH LINE BELOW
U+001E97	7831	LATIN SMALL LETTER T WITH DIAERESIS
U+001E98	7832	LATIN SMALL LETTER W WITH RING ABOVE
U+001E99	7833	LATIN SMALL LETTER Y WITH RING ABOVE
U+001E9A	7834	LATIN SMALL LETTER A WITH RIGHT HALF RING
U+001E9B	7835	LATIN SMALL LETTER LONG S WITH DOT ABOVE
U+001E9C	7836	LATIN SMALL LETTER LONG S WITH DIAGONAL STROKE
U+001E9D	7837	LATIN SMALL LETTER LONG S WITH HIGH STROKE
U+001E9F	7839	LATIN SMALL LETTER DELTA
U+001EA1	7841	LATIN SMALL LETTER A WITH DOT BELOW
U+001EA3	7843	LATIN SMALL LETTER A WITH HOOK ABOVE
U+001EA5	7845	LATIN SMALL LETTER A WITH CIRCUMFLEX AND ACUTE
U+001EA7	7847	LATIN SMALL LETTER A WITH CIRCUMFLEX AND GRAVE
U+001EA9	7849	LATIN SMALL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE
U+001EAB	7851	LATIN SMALL LETTER A WITH CIRCUMFLEX AND TILDE
U+001EAD	7853	LATIN SMALL LETTER A WITH CIRCUMFLEX AND DOT BELOW
U+001EAF	7855	LATIN SMALL LETTER A WITH BREVE AND ACUTE
U+001EB1	7857	LATIN SMALL LETTER A WITH BREVE AND GRAVE
U+001EB3	7859	LATIN SMALL LETTER A WITH BREVE AND HOOK ABOVE
U+001EB5	7861	LATIN SMALL LETTER A WITH BREVE AND TILDE
U+001EB7	7863	LATIN SMALL LETTER A WITH BREVE AND DOT BELOW
U+001EB9	7865	LATIN SMALL LETTER E WITH DOT BELOW
U+001EBB	7867	LATIN SMALL LETTER E WITH HOOK ABOVE
U+001EBD	7869	LATIN SMALL LETTER E WITH TILDE
U+001EBF	7871	LATIN SMALL LETTER E WITH CIRCUMFLEX AND ACUTE
U+001EC1	7873	LATIN SMALL LETTER E WITH CIRCUMFLEX AND GRAVE
U+001EC3	7875	LATIN SMALL LETTER E WITH CIRCUMFLEX AND HOOK ABOVE
U+001EC5	7877	LATIN SMALL LETTER E WITH CIRCUMFLEX AND TILDE
U+001EC7	7879	LATIN SMALL LETTER E WITH CIRCUMFLEX AND DOT BELOW
U+001EC9	7881	LATIN SMALL LETTER I WITH HOOK ABOVE
U+001ECB	7883	LATIN SMALL LETTER I WITH DOT BELOW
U+001ECD	7885	LATIN SMALL LETTER O WITH DOT BELOW
U+001ECF	7887	LATIN SMALL LETTER O WITH HOOK ABOVE
U+001ED1	7889	LATIN SMALL LETTER O WITH CIRCUMFLEX AND ACUTE
U+001ED3	7891	LATIN SMALL LETTER O WITH CIRCUMFLEX AND GRAVE
U+001ED5	7893	LATIN SMALL LETTER O WITH CIRCUMFLEX AND HOOK ABOVE
U+001ED7	7895	LATIN SMALL LETTER O WITH CIRCUMFLEX AND TILDE
U+001ED9	7897	LATIN SMALL LETTER O WITH CIRCUMFLEX AND DOT BELOW
U+001EDB	7899	LATIN SMALL LETTER O WITH HORN AND ACUTE
U+001EDD	7901	LATIN SMALL LETTER O WITH HORN AND GRAVE
U+001EDF	7903	LATIN SMALL LETTER O WITH HORN AND HOOK ABOVE
U+001EE1	7905	LATIN SMALL LETTER O WITH HORN AND TILDE
U+001EE3	7907	LATIN SMALL LETTER O WITH HORN AND DOT BELOW
U+001EE5	7909	LATIN SMALL LETTER U WITH DOT BELOW
U+001EE7	7911	LATIN SMALL LETTER U WITH HOOK ABOVE
U+001EE9	7913	LATIN SMALL LETTER U WITH HORN AND ACUTE
U+001EEB	7915	LATIN SMALL LETTER U WITH HORN AND GRAVE
U+001EED	7917	LATIN SMALL LETTER U WITH HORN AND HOOK ABOVE
U+001EEF	7919	LATIN SMALL LETTER U WITH HORN AND TILDE
U+001EF1	7921	LATIN SMALL LETTER U WITH HORN AND DOT BELOW
U+001EF3	7923	LATIN SMALL LETTER Y WITH GRAVE
U+001EF5	7925	LATIN SMALL LETTER Y WITH DOT BELOW
U+001EF7	7927	LATIN SMALL LETTER Y WITH HOOK ABOVE
U+001EF9	7929	LATIN SMALL LETTER Y WITH TILDE
U+001EFB	7931	LATIN SMALL LETTER MIDDLE-WELSH LL
U+001EFD	7933	LATIN SMALL LETTER MIDDLE-WELSH V
U+001EFF	7935	LATIN SMALL LETTER Y WITH LOOP
U+001F00	7936	GREEK SMALL LETTER ALPHA WITH PSILI
U+001F01	7937	GREEK SMALL LETTER ALPHA WITH DASIA
U+001F02	7938	GREEK SMALL LETTER ALPHA WITH PSILI AND VARIA
U+001F03	7939	GREEK SMALL LETTER ALPHA WITH DASIA AND VARIA
U+001F04	7940	GREEK SMALL LETTER ALPHA WITH PSILI AND OXIA
U+001F05	7941	GREEK SMALL LETTER ALPHA WITH DASIA AND OXIA
U+001F06	7942	GREEK SMALL LETTER ALPHA WITH PSILI AND PERISPOMENI
U+001F07	7943	GREEK SMALL LETTER ALPHA WITH DASIA AND PERISPOMENI
U+001F10	7952	GREEK SMALL LETTER EPSILON WITH PSILI
U+001F11	7953	GREEK SMALL LETTER EPSILON WITH DASIA
U+001F12	7954	GREEK SMALL LETTER EPSILON WITH PSILI AND VARIA
U+001F13	7955	GREEK SMALL LETTER EPSILON WITH DASIA AND VARIA
U+001F14	7956	GREEK SMALL LETTER EPSILON WITH PSILI AND OXIA
U+001F15	7957	GREEK SMALL LETTER EPSILON WITH DASIA AND OXIA
U+001F20	7968	GREEK SMALL LETTER ETA WITH PSILI
U+001F21	7969	GREEK SMALL LETTER ETA WITH DASIA
U+001F22	7970	GREEK SMALL LETTER ETA WITH PSILI AND VARIA
U+001F23	7971	GREEK SMALL LETTER ETA WITH DASIA AND VARIA
U+001F24	7972	GREEK SMALL LETTER ETA WITH PSILI AND OXIA
U+001F25	7973	GREEK SMALL LETTER ETA WITH DASIA AND OXIA
U+001F26	7974	GREEK SMALL LETTER ETA WITH PSILI AND PERISPOMENI
U+001F27	7975	GREEK SMALL LETTER ETA WITH DASIA AND PERISPOMENI
U+001F30	7984	GREEK SMALL LETTER IOTA WITH PSILI
U+001F31	7985	GREEK SMALL LETTER IOTA WITH DASIA
U+001F32	7986	GREEK SMALL LETTER IOTA WITH PSILI AND VARIA
U+001F33	7987	GREEK SMALL LETTER IOTA WITH DASIA AND VARIA
U+001F34	7988	GREEK SMALL LETTER IOTA WITH PSILI AND OXIA
U+001F35	7989	GREEK SMALL LETTER IOTA WITH DASIA AND OXIA
U+001F36	7990	GREEK SMALL LETTER IOTA WITH PSILI AND PERISPOMENI
U+001F37	7991	GREEK SMALL LETTER IOTA WITH DASIA AND PERISPOMENI
